,title,price,link
42,"Lenovo IdeaPad Slim 3, Intel Core i5-12450H, 12th Gen, 16GB RAM, 512GB SSD, FHD, 14""/35.5cm, Windows 11, MS Office Home 2024, Grey, 1.37Kg, 83EQ0072IN, Alexa Built-in, 3 mon. Game Pass Laptop","48,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4NTAzMzg5ODgwNDY4ODUwOjE3NDkzMDY4NDA6c3BfYnRmOjMwMDQ1NjIxNjE0MzkzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-12450H-Windows-83EQ0072IN%2Fdp%2FB0DP7BZ8FD%2Fref%3Dsr_1_38_sspa%3Fdib%3DeyJ2IjoiMSJ9.IruyASTNhyI_9OFVUcTOgBVGoCooKncFUOUT1fU7JastHBWVFgUy2RCA8IHt7c_GWZh9p-stdCRTnu-BrYHLt5-3E2_AZ7zQf7CuREZdhs7CfHaL9Xuj1ATWFf4VSje2lmo5Hd7ZGqJUDfnRO6-2ZFhWFHWTmqgL6bIQpadNLBjSDmm6_XuTAoXeJjbYc4i-K0ZiXznQbFzBdYkV2ZdspE1O1PNB2vP5ZO7DiuSZFe8.9xHfgzSuAdHo6Z4Ohumct76KBYLSSbiUKBxuaRTJq1s%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1749306840%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
43,"HP 15, Intel Core Ultra 5 125H Laptop (16GB DDR5,1TB SSD) IPS, Anti-Glare, Micro-Edge, 15.6''/39.6cm, FHD, Win11,M365 Basic(1yr),Office Home24,Silver,1.65kg, FHD Camera w/Shutter, Backlit, fd1255TU","68,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MTE1NzEzODY5OTM4NzAzOjE3NDkzMDY4NDY6c3BfYXRmX25leHQ6MzAwNTU5NjIzNjMyNzMyOjowOjo&url=%2FHP-Anti-Glare-Micro-Edge-Shutter-fd1255TU%2Fdp%2FB0F5B1N9SJ%2Fref%3Dsr_1_33_sspa%3Fdib%3DeyJ2IjoiMSJ9.N0-xh1caL4By4_wzPi4hrFTf7DslS41NDs5cFEiFKeP5r9tVWv7oZfpdlrl8oRERy_4y-EJrzQVr9kBW18S8zKBFFS-14px3_NkCLqUDq7Hcd7dZceltRZfs7aNfO-K1k1wMtWMRBZhTU-JPwVkhfGTFJlEAWSPBjaNwqWux2i_0JOG4ELnsJzFQCqynM_UQpzhaEwlJuHXbfH5Lq4HHWb9u7ZFPessfFfW91WtmWQc.JFTPtUwoArYSu04RSkG9WoBEue1AFBfY4xd3FokBj5c%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1749306846%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
44,"Lenovo IdeaPad 3, Intel Core i3-1215U, 12th Gen, 8GB RAM, 512GB SSD, FHD, 14""/35.5cm, Windows 11, MSOffice 2021, Arctic Grey, 1.43Kg, 82RJ00FUIN, 1 Year Warranty, 3months Game Pass, Thin& Light Laptop","32,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MTE1NzEzODY5OTM4NzAzOjE3NDkzMDY4NDY6c3BfYXRmX25leHQ6MzAwNDU2MjE2MTQ0NjMyOjowOjo&url=%2FLenovo-IdeaPad-i3-1215U-Warranty-82RJ00FUIN%2Fdp%2FB0DFH99H7X%2Fref%3Dsr_1_34_sspa%3Fdib%3DeyJ2IjoiMSJ9.N0-xh1caL4By4_wzPi4hrFTf7DslS41NDs5cFEiFKeP5r9tVWv7oZfpdlrl8oRERy_4y-EJrzQVr9kBW18S8zKBFFS-14px3_NkCLqUDq7Hcd7dZceltRZfs7aNfO-K1k1wMtWMRBZhTU-JPwVkhfGTFJlEAWSPBjaNwqWux2i_0JOG4ELnsJzFQCqynM_UQpzhaEwlJuHXbfH5Lq4HHWb9u7ZFPessfFfW91WtmWQc.JFTPtUwoArYSu04RSkG9WoBEue1AFBfY4xd3FokBj5c%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1749306846%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
45,"HP 15, Intel Core Ultra 5 125H Laptop (16GB DDR5,1TB SSD) IPS, Anti-Glare, Micro-Edge, 15.6''/39.6cm, FHD, Win11,M365 Basic(1yr),Office Home24,Silver,1.65kg, FHD Camera w/Shutter, Backlit, fd1255TU","68,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MDYwNDQ5NjIyNzA4OTc3OjE3NDkzMDY4MzU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDU1OTYyMzYzMjczMjo6Mjo6&url=%2FHP-Anti-Glare-Micro-Edge-Shutter-fd1255TU%2Fdp%2FB0F5B1N9SJ%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.739e670d-dfb3-4be0-9815-d8c5c0372e07%253Aamzn1.sym.739e670d-dfb3-4be0-9815-d8c5c0372e07%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0F5B1N9SJ%26pd_rd_r%3Db52b72be-45f9-4293-bf54-428bd8b6f2dc%26pd_rd_w%3DhY0Ng%26pd_rd_wg%3DY3Dl3%26pf_rd_p%3D739e670d-dfb3-4be0-9815-d8c5c0372e07%26pf_rd_r%3DF0FA8K7TEPBMJK1S6D5N%26qid%3D1749306835%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-3-66673dcf-083f-43ba-b782-d4a436cc5cfb-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
46,"Primebook S WiFi, 2025(New) Android Based MediaTek MT8183 - (PrimeOS) Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C) (4GB/128GB eMMC Storage)","14,490",https://amazon.in//Primebook-Android-Based-MediaTek-MT8183/dp/B0D2Y4KLGN/ref=sr_1_35?dib=eyJ2IjoiMSJ9.N0-xh1caL4By4_wzPi4hrFTf7DslS41NDs5cFEiFKeP5r9tVWv7oZfpdlrl8oRERy_4y-EJrzQVr9kBW18S8zKBFFS-14px3_NkCLqUDq7Hcd7dZceltRZfs7aNfO-K1k1wMtWMRBZhTU-JPwVkhfGTFJlEAWSPBjaNwqWux2i_0JOG4ELnsJzFQCqynM_UQpzhaEwlJuHXbfH5Lq4HHWb9u7ZFPessfFfW91WtmWQc.JFTPtUwoArYSu04RSkG9WoBEue1AFBfY4xd3FokBj5c&dib_tag=se&keywords=laptop&qid=1749306846&sr=8-35
47,"ASUS Vivobook 16X 12th Gen, Intel Core i5-12500H Creator/Gaming Laptop(NVIDIA RTX 2050-4GB/16GB/512GB/FHD+/16.0""/144Hz/Windows 11/M365 Basic (1Year)*/Office Home 2024/Silver/1.67 kg) K3605ZF-RP458WS","56,385",https://amazon.in//ASUS-Vivobook-i5-12500H-2050-4GB-K3605ZF-RP458WS/dp/B0DS2DQD9L/ref=sr_1_36?dib=eyJ2IjoiMSJ9.N0-xh1caL4By4_wzPi4hrFTf7DslS41NDs5cFEiFKeP5r9tVWv7oZfpdlrl8oRERy_4y-EJrzQVr9kBW18S8zKBFFS-14px3_NkCLqUDq7Hcd7dZceltRZfs7aNfO-K1k1wMtWMRBZhTU-JPwVkhfGTFJlEAWSPBjaNwqWux2i_0JOG4ELnsJzFQCqynM_UQpzhaEwlJuHXbfH5Lq4HHWb9u7ZFPessfFfW91WtmWQc.JFTPtUwoArYSu04RSkG9WoBEue1AFBfY4xd3FokBj5c&dib_tag=se&keywords=laptop&qid=1749306846&sr=8-36
48,"EDNITA Mini Laptop Stand for Desk | Portable Metal PC Desk Stand, Aluminium Cooling Pad Mini Clip Compatible with MacBook Apple Laptop, Lenovo, Dell, Hp, Acer & Other Laptops Pack of-2 (Silver)",198,https://amazon.in//EDNITA-Portable-Aluminium-Cooling-Compatible/dp/B0D7Z944C7/ref=sr_1_37?dib=eyJ2IjoiMSJ9.N0-xh1caL4By4_wzPi4hrFTf7DslS41NDs5cFEiFKeP5r9tVWv7oZfpdlrl8oRERy_4y-EJrzQVr9kBW18S8zKBFFS-14px3_NkCLqUDq7Hcd7dZceltRZfs7aNfO-K1k1wMtWMRBZhTU-JPwVkhfGTFJlEAWSPBjaNwqWux2i_0JOG4ELnsJzFQCqynM_UQpzhaEwlJuHXbfH5Lq4HHWb9u7ZFPessfFfW91WtmWQc.JFTPtUwoArYSu04RSkG9WoBEue1AFBfY4xd3FokBj5c&dib_tag=se&keywords=laptop&qid=1749306846&sr=8-37
49,"Dell Latitude 3440/Core i3-1215U/8GB/512GB SSD/14 HD/Windows 11 Pro, Intel Dual Band Wi-Fi + BT5.1/UBU/1 Year Warranty with 1Y ADP","29,211",https://amazon.in//Dell-Latitude-i3-1215U-Warranty-INDLati3440N1-1/dp/B0CSKDDGPG/ref=sr_1_38?dib=eyJ2IjoiMSJ9.N0-xh1caL4By4_wzPi4hrFTf7DslS41NDs5cFEiFKeP5r9tVWv7oZfpdlrl8oRERy_4y-EJrzQVr9kBW18S8zKBFFS-14px3_NkCLqUDq7Hcd7dZceltRZfs7aNfO-K1k1wMtWMRBZhTU-JPwVkhfGTFJlEAWSPBjaNwqWux2i_0JOG4ELnsJzFQCqynM_UQpzhaEwlJuHXbfH5Lq4HHWb9u7ZFPessfFfW91WtmWQc.JFTPtUwoArYSu04RSkG9WoBEue1AFBfY4xd3FokBj5c&dib_tag=se&keywords=laptop&qid=1749306846&sr=8-38
50,"Sounce Mouse Pad Speed Type Mouse Pad with Antifray Stitched Embroidery Edges, Non-Slip Rubber Base Mousepad for Laptop PC (260mm x 210mm x 2mm) (Black)",99,https://amazon.in//Sounce-Antifray-Stitched-Embroidery-Non-Slip/dp/B0BSR2N5W9/ref=sr_1_39?dib=eyJ2IjoiMSJ9.N0-xh1caL4By4_wzPi4hrFTf7DslS41NDs5cFEiFKeP5r9tVWv7oZfpdlrl8oRERy_4y-EJrzQVr9kBW18S8zKBFFS-14px3_NkCLqUDq7Hcd7dZceltRZfs7aNfO-K1k1wMtWMRBZhTU-JPwVkhfGTFJlEAWSPBjaNwqWux2i_0JOG4ELnsJzFQCqynM_UQpzhaEwlJuHXbfH5Lq4HHWb9u7ZFPessfFfW91WtmWQc.JFTPtUwoArYSu04RSkG9WoBEue1AFBfY4xd3FokBj5c&dib_tag=se&keywords=laptop&qid=1749306846&sr=8-39
51,"Dell Alienware M16 R2 Gaming Laptop,Ai Enabled Intel Ultra 9 185H, 32GB DDR5, 1TB SSD,Nvidia RTX 4070 8 Gb GDDR6, 16"" (40.6Cm) QHD+ 240Hz,Nvidia G-Sync +Alienfx RGB Backlit Kb, Dark Metallic, 2.61Kg","2,15,474.",https://amazon.in//Dell-Smartchoice-Alienware-Alienfx-Metallic/dp/B0CYLXD4K5/ref=sr_1_40?dib=eyJ2IjoiMSJ9.N0-xh1caL4By4_wzPi4hrFTf7DslS41NDs5cFEiFKeP5r9tVWv7oZfpdlrl8oRERy_4y-EJrzQVr9kBW18S8zKBFFS-14px3_NkCLqUDq7Hcd7dZceltRZfs7aNfO-K1k1wMtWMRBZhTU-JPwVkhfGTFJlEAWSPBjaNwqWux2i_0JOG4ELnsJzFQCqynM_UQpzhaEwlJuHXbfH5Lq4HHWb9u7ZFPessfFfW91WtmWQc.JFTPtUwoArYSu04RSkG9WoBEue1AFBfY4xd3FokBj5c&dib_tag=se&keywords=laptop&qid=1749306846&sr=8-40
52,"HP 15s, 12th Gen Intel Core i3-1215U Laptop (8GB DDR4, 512GB SSD) Anti-Glare, 15.6""/39.6cm, FHD, Win 11, MS Office 21, Silver, 1.69kg, Intel UHD Graphics, HD Camera, Dual Speakers, fy5011TU","34,490",https://amazon.in//HP-i3-1215U-Anti-Glare-15-6-inch-Graphics/dp/B0D4LZMJ5Z/ref=sr_1_41?dib=eyJ2IjoiMSJ9.N0-xh1caL4By4_wzPi4hrFTf7DslS41NDs5cFEiFKeP5r9tVWv7oZfpdlrl8oRERy_4y-EJrzQVr9kBW18S8zKBFFS-14px3_NkCLqUDq7Hcd7dZceltRZfs7aNfO-K1k1wMtWMRBZhTU-JPwVkhfGTFJlEAWSPBjaNwqWux2i_0JOG4ELnsJzFQCqynM_UQpzhaEwlJuHXbfH5Lq4HHWb9u7ZFPessfFfW91WtmWQc.JFTPtUwoArYSu04RSkG9WoBEue1AFBfY4xd3FokBj5c&dib_tag=se&keywords=laptop&qid=1749306846&sr=8-41
53,"Dell 15 Thin & Light Laptop, Intel Core i5-1235U Processor/16GB DDR4 + 512GB SSD/Intel UHD Graphics/15.6"" (39.62cm) FHD Display/Win 11 + MSO'21/15 Month McAfee/Carbon Black/Spill Resistant KB/1.69kg","49,761",https://amazon.in//Dell-15-Processor-Antivirus-Spill-Resistant/dp/B0BQJ7WR2R/ref=sr_1_42?dib=eyJ2IjoiMSJ9.N0-xh1caL4By4_wzPi4hrFTf7DslS41NDs5cFEiFKeP5r9tVWv7oZfpdlrl8oRERy_4y-EJrzQVr9kBW18S8zKBFFS-14px3_NkCLqUDq7Hcd7dZceltRZfs7aNfO-K1k1wMtWMRBZhTU-JPwVkhfGTFJlEAWSPBjaNwqWux2i_0JOG4ELnsJzFQCqynM_UQpzhaEwlJuHXbfH5Lq4HHWb9u7ZFPessfFfW91WtmWQc.JFTPtUwoArYSu04RSkG9WoBEue1AFBfY4xd3FokBj5c&dib_tag=se&keywords=laptop&qid=1749306846&sr=8-42
54,"MSI Modern 14, Intel 12Th Gen. I7-1255U, 36Cm FHD 60Hz Laptop(16GB/512GB NVME SSD/Windows 11 Home/Bluetooth/Mso 2021/Intel Iris Xe Graphics/Classic Black/1.4Kg), C12MO-1211IN","45,450",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MTE1NzEzODY5OTM4NzAzOjE3NDkzMDY4NDY6c3BfbXRmOjMwMDQ1NjIxNjE0MjQzMjo6MDo6&url=%2FMSI-I7-1255U-Bluetooth-Graphics-C12MO-1211IN%2Fdp%2FB0BV2FF71G%2Fref%3Dsr_1_43_sspa%3Fdib%3DeyJ2IjoiMSJ9.N0-xh1caL4By4_wzPi4hrFTf7DslS41NDs5cFEiFKeP5r9tVWv7oZfpdlrl8oRERy_4y-EJrzQVr9kBW18S8zKBFFS-14px3_NkCLqUDq7Hcd7dZceltRZfs7aNfO-K1k1wMtWMRBZhTU-JPwVkhfGTFJlEAWSPBjaNwqWux2i_0JOG4ELnsJzFQCqynM_UQpzhaEwlJuHXbfH5Lq4HHWb9u7ZFPessfFfW91WtmWQc.JFTPtUwoArYSu04RSkG9WoBEue1AFBfY4xd3FokBj5c%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1749306846%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
55,"Lenovo IdeaPad Slim 3, Intel Core i5-12450H 12th Gen, 16GB RAM, 512GB SSD, FHD 250Nits, 14""/35.5cm, Windows 11, MSOffice 21, Grey, 1.37Kg, 83EQ005VIN,1Yr Warranty,Alexa Built-in,3 mon. GamePass Laptop","49,700",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MTE1NzEzODY5OTM4NzAzOjE3NDkzMDY4NDY6c3BfbXRmOjMwMDQ1NjIxNjE0MjEzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-12450H-Warranty-83EQ005VIN%2Fdp%2FB0D6MPVN7B%2Fref%3Dsr_1_44_sspa%3Fdib%3DeyJ2IjoiMSJ9.N0-xh1caL4By4_wzPi4hrFTf7DslS41NDs5cFEiFKeP5r9tVWv7oZfpdlrl8oRERy_4y-EJrzQVr9kBW18S8zKBFFS-14px3_NkCLqUDq7Hcd7dZceltRZfs7aNfO-K1k1wMtWMRBZhTU-JPwVkhfGTFJlEAWSPBjaNwqWux2i_0JOG4ELnsJzFQCqynM_UQpzhaEwlJuHXbfH5Lq4HHWb9u7ZFPessfFfW91WtmWQc.JFTPtUwoArYSu04RSkG9WoBEue1AFBfY4xd3FokBj5c%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1749306846%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
56,"HP 15, 12th Gen Intel Core i5-1235U Laptop (16GB DDR4, 512GB SSD) Anti-Glare, 15.6""/39.6cm, FHD, Win 11, MSO 21, Silver, 1.69kg, Intel Iris Xe Graphics, HD Camera, Backlit Keyboard, fy5009tu/fd0111tu","50,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MDYwNDQ5NjIyNzA4OTc3OjE3NDkzMDY4MzU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDQ1NjIxNjE0MjIzMjo6Mzo6&url=%2FHP-i5-1235U-Anti-Glare-Micro-Edge-fy5009tu%2Fdp%2FB0D4M66F6R%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.739e670d-dfb3-4be0-9815-d8c5c0372e07%253Aamzn1.sym.739e670d-dfb3-4be0-9815-d8c5c0372e07%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0D4M66F6R%26pd_rd_r%3Db52b72be-45f9-4293-bf54-428bd8b6f2dc%26pd_rd_w%3DhY0Ng%26pd_rd_wg%3DY3Dl3%26pf_rd_p%3D739e670d-dfb3-4be0-9815-d8c5c0372e07%26pf_rd_r%3DF0FA8K7TEPBMJK1S6D5N%26qid%3D1749306835%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-4-66673dcf-083f-43ba-b782-d4a436cc5cfb-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
57,"Sounce 3 in 1 Cleaning Set for Screen PC, Laptops, Monitors, Mobiles, LCD, LED, TV/Professional Quality/Prevents Static Electricity, 100ml with Micro Fiber Cloth and Soft Brush",149,https://amazon.in//Sounce-Cleaning-Monitors-Professional-Electricity/dp/B0BSLRB8NJ/ref=sr_1_45?dib=eyJ2IjoiMSJ9.N0-xh1caL4By4_wzPi4hrFTf7DslS41NDs5cFEiFKeP5r9tVWv7oZfpdlrl8oRERy_4y-EJrzQVr9kBW18S8zKBFFS-14px3_NkCLqUDq7Hcd7dZceltRZfs7aNfO-K1k1wMtWMRBZhTU-JPwVkhfGTFJlEAWSPBjaNwqWux2i_0JOG4ELnsJzFQCqynM_UQpzhaEwlJuHXbfH5Lq4HHWb9u7ZFPessfFfW91WtmWQc.JFTPtUwoArYSu04RSkG9WoBEue1AFBfY4xd3FokBj5c&dib_tag=se&keywords=laptop&qid=1749306846&sr=8-45
58,"Lenovo IdeaPad Slim 3 Core i5 13420H (16GB RAM/512GB SSD/15.6"" (39.6cm)/Integrated Intel UHD Graphics/Windows 11/Office Home 2024/1 Year ADP Free/Grey/1.6Kg), 83EM00H0IN Laptop","57,890",https://amazon.in//Lenovo-IdeaPad-Integrated-Graphics-83EM00H0IN/dp/B0DPWRX9V6/ref=sr_1_46?dib=eyJ2IjoiMSJ9.N0-xh1caL4By4_wzPi4hrFTf7DslS41NDs5cFEiFKeP5r9tVWv7oZfpdlrl8oRERy_4y-EJrzQVr9kBW18S8zKBFFS-14px3_NkCLqUDq7Hcd7dZceltRZfs7aNfO-K1k1wMtWMRBZhTU-JPwVkhfGTFJlEAWSPBjaNwqWux2i_0JOG4ELnsJzFQCqynM_UQpzhaEwlJuHXbfH5Lq4HHWb9u7ZFPessfFfW91WtmWQc.JFTPtUwoArYSu04RSkG9WoBEue1AFBfY4xd3FokBj5c&dib_tag=se&keywords=laptop&qid=1749306846&sr=8-46
59,"HP 15, AMD Ryzen 5 7520U, 16GB DDR5, 512GB SSD, (Win 11, Office 21, Silver, 1.59kg), Anti-Glare, Micro-Edge, 15.6-inch(39.6cm), FHD Laptop, AMD Radeon Graphics, 1080p FHD Camera, Backlit KB, fc0156AU","41,490",https://amazon.in//HP-RyzenTM-15-6-inch-Speakers-15s-fc0156AU/dp/B0CY2PLQ8N/ref=sr_1_47?dib=eyJ2IjoiMSJ9.N0-xh1caL4By4_wzPi4hrFTf7DslS41NDs5cFEiFKeP5r9tVWv7oZfpdlrl8oRERy_4y-EJrzQVr9kBW18S8zKBFFS-14px3_NkCLqUDq7Hcd7dZceltRZfs7aNfO-K1k1wMtWMRBZhTU-JPwVkhfGTFJlEAWSPBjaNwqWux2i_0JOG4ELnsJzFQCqynM_UQpzhaEwlJuHXbfH5Lq4HHWb9u7ZFPessfFfW91WtmWQc.JFTPtUwoArYSu04RSkG9WoBEue1AFBfY4xd3FokBj5c&dib_tag=se&keywords=laptop&qid=1749306846&sr=8-47
60,"Lenovo V15 AMD Ryzen 3 7320U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (8GB/512GB SSD/Windows 11 Home/Arctic Grey/1.63 Kg), 83CQ000XIN","26,990",https://amazon.in//Lenovo-39-62cm-Antiglare-Windows-83CQ000XIN/dp/B0DVGQPW13/ref=sr_1_48?dib=eyJ2IjoiMSJ9.N0-xh1caL4By4_wzPi4hrFTf7DslS41NDs5cFEiFKeP5r9tVWv7oZfpdlrl8oRERy_4y-EJrzQVr9kBW18S8zKBFFS-14px3_NkCLqUDq7Hcd7dZceltRZfs7aNfO-K1k1wMtWMRBZhTU-JPwVkhfGTFJlEAWSPBjaNwqWux2i_0JOG4ELnsJzFQCqynM_UQpzhaEwlJuHXbfH5Lq4HHWb9u7ZFPessfFfW91WtmWQc.JFTPtUwoArYSu04RSkG9WoBEue1AFBfY4xd3FokBj5c&dib_tag=se&keywords=laptop&qid=1749306846&sr=8-48
61,"Lenovo LOQ 2024, AMD Ryzen 7 7435HS, NVIDIA RTX 4060-8GB, 24GB RAM, 512GB SSD, 15.6""/39.6cm, Windows 11, MS Office Home 2024, Grey, 2.4Kg, 83JC00EHIN, 100% sRGB, 3 Mon. Game Pass Gaming Laptop","91,990",https://amazon.in//Lenovo-7435HS-4060-8GB-Windows-83JC00EHIN/dp/B0DPQJZ3JR/ref=sr_1_49?dib=eyJ2IjoiMSJ9.N0-xh1caL4By4_wzPi4hrFTf7DslS41NDs5cFEiFKeP5r9tVWv7oZfpdlrl8oRERy_4y-EJrzQVr9kBW18S8zKBFFS-14px3_NkCLqUDq7Hcd7dZceltRZfs7aNfO-K1k1wMtWMRBZhTU-JPwVkhfGTFJlEAWSPBjaNwqWux2i_0JOG4ELnsJzFQCqynM_UQpzhaEwlJuHXbfH5Lq4HHWb9u7ZFPessfFfW91WtmWQc.JFTPtUwoArYSu04RSkG9WoBEue1AFBfY4xd3FokBj5c&dib_tag=se&keywords=laptop&qid=1749306846&sr=8-49
62,"Lenovo V15 Intel Core i7 12th Gen 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Iron Grey/1Y Onsite/1.7 kg), 82TTA08AIN","44,990",https://amazon.in//Lenovo-1920x1080-Antiglare-Windows-82TTA08AIN/dp/B0CJTRM3QW/ref=sr_1_50?dib=eyJ2IjoiMSJ9.N0-xh1caL4By4_wzPi4hrFTf7DslS41NDs5cFEiFKeP5r9tVWv7oZfpdlrl8oRERy_4y-EJrzQVr9kBW18S8zKBFFS-14px3_NkCLqUDq7Hcd7dZceltRZfs7aNfO-K1k1wMtWMRBZhTU-JPwVkhfGTFJlEAWSPBjaNwqWux2i_0JOG4ELnsJzFQCqynM_UQpzhaEwlJuHXbfH5Lq4HHWb9u7ZFPessfFfW91WtmWQc.JFTPtUwoArYSu04RSkG9WoBEue1AFBfY4xd3FokBj5c&dib_tag=se&keywords=laptop&qid=1749306846&sr=8-50
63,"HP (Smartchoice Omen AMD Ryzen 7 7840Hs/16.1""(40.9cm) AI Gaming Laptop 7Ms Response Time(8gb RTX 4060/16GB DDR5/SSD,1TB) FHD,IPS,165Hz,300Nits(win11,Black,2.32kg),Xd0020Ax","1,05,490",https://amazon.in//7840Hs-40-9cm-Response-300Nits-Xd0020Ax/dp/B0CCVZP835/ref=sr_1_51?dib=eyJ2IjoiMSJ9.N0-xh1caL4By4_wzPi4hrFTf7DslS41NDs5cFEiFKeP5r9tVWv7oZfpdlrl8oRERy_4y-EJrzQVr9kBW18S8zKBFFS-14px3_NkCLqUDq7Hcd7dZceltRZfs7aNfO-K1k1wMtWMRBZhTU-JPwVkhfGTFJlEAWSPBjaNwqWux2i_0JOG4ELnsJzFQCqynM_UQpzhaEwlJuHXbfH5Lq4HHWb9u7ZFPessfFfW91WtmWQc.JFTPtUwoArYSu04RSkG9WoBEue1AFBfY4xd3FokBj5c&dib_tag=se&keywords=laptop&qid=1749306846&sr=8-51
64,"ASUS Vivobook 15, Intel Core i3-1215U, 16GB RAM, 512GB SSD, FHD 1920x1080, 1.2 GHz, 15.6"", Windows 11, MS Office Home, Cool Silver, 1.7KG, X1504ZA-NJ342WS, Integrated Graphics, Thin & Light Laptop","35,749",https://amazon.in//ASUS-Vivobook-1920x1080-X1504ZA-NJ342WS-Integrated/dp/B09KBC64HS/ref=sr_1_52?dib=eyJ2IjoiMSJ9.N0-xh1caL4By4_wzPi4hrFTf7DslS41NDs5cFEiFKeP5r9tVWv7oZfpdlrl8oRERy_4y-EJrzQVr9kBW18S8zKBFFS-14px3_NkCLqUDq7Hcd7dZceltRZfs7aNfO-K1k1wMtWMRBZhTU-JPwVkhfGTFJlEAWSPBjaNwqWux2i_0JOG4ELnsJzFQCqynM_UQpzhaEwlJuHXbfH5Lq4HHWb9u7ZFPessfFfW91WtmWQc.JFTPtUwoArYSu04RSkG9WoBEue1AFBfY4xd3FokBj5c&dib_tag=se&keywords=laptop&qid=1749306846&sr=8-52
65,"Dell 15 3520 Thin & Light Laptop, Intel Core i3-1215U Processor, 12th Gen (8GB RAM /512GB SSD /Window 11 /MS Office' 21 /15.6""(39.62 Cm) FHD Display /Intel UHD Graphics/15 Month Mcafee /Black /1.69Kg","38,363.",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MTE1NzEzODY5OTM4NzAzOjE3NDkzMDY4NDY6c3BfYnRmOjMwMDQ1NjIxNjE0MzczMjo6MDo6&url=%2FDell-Smartchoice-i3-1215U-Processor-Spill-Resistant%2Fdp%2FB0BQJ68HHC%2Fref%3Dsr_1_53_sspa%3Fdib%3DeyJ2IjoiMSJ9.N0-xh1caL4By4_wzPi4hrFTf7DslS41NDs5cFEiFKeP5r9tVWv7oZfpdlrl8oRERy_4y-EJrzQVr9kBW18S8zKBFFS-14px3_NkCLqUDq7Hcd7dZceltRZfs7aNfO-K1k1wMtWMRBZhTU-JPwVkhfGTFJlEAWSPBjaNwqWux2i_0JOG4ELnsJzFQCqynM_UQpzhaEwlJuHXbfH5Lq4HHWb9u7ZFPessfFfW91WtmWQc.JFTPtUwoArYSu04RSkG9WoBEue1AFBfY4xd3FokBj5c%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1749306846%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
